"id","host_days","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","city","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","reviews_per_month"
12949270,891,1,1,1,0,0.693647055601596,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.17438726989564,0,0,1,0,0,100,10,10,10,10,10,10,0,1,0.78
12781774,529,0,1,1,0,0.000999500333083423,0,"Jamaica Plain","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.59511985013459,0,1,2,0,0,94,9,10,10,9,9,9,0,0,1.93
8226982,1309,0,1,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Private room",3,1,1,2,"Real Bed",4.20469261939097,0,1,1,0,0,100,10,10,10,10,9,9,0,1,0.69
5212321,1069,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","House","Entire home/apt",5,1.5,2,4,"Real Bed",5.19295685089021,1,1,5,15,3.04452243772342,100,10,10,10,10,10,10,0,0,0.13
4339392,1596,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",3,2,2,2,"Real Bed",5.13579843705026,1,1,0,0,0.693147180559945,100,10,10,10,10,10,10,0,1,0.32
12191871,2215,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","House","Entire home/apt",4,1,2,2,"Real Bed",4.74493212836325,1,1,3,25,0,100,10,10,10,10,10,10,0,0,3.56
12190053,1432,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","House","Entire home/apt",4,2,2,3,"Real Bed",5.45958551414416,0,0,1,0,1.94591014905531,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
6764572,572,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",4.48863636973214,0,0,1,10,0,95,10,9,10,10,10,9,0,0,3.53
8521792,520,1,1,1,1,0.000999500333083423,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",4.70048036579242,0,0,1,0,0,95,10,9,10,10,9,9,0,1,2.49
4065322,909,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.43081679884331,0,1,2,25,0,93,10,10,10,10,9,9,0,1,0.99
12209147,273,1,0,1,0,1.09894556645823,0,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.8283137373023,1,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
14501824,2116,1,1,0,1,0.693647055601596,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",4.86753445045558,1,1,2,20,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12274601,1082,0,0,1,0,0.000999500333083423,0,"Jamaica Plain","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.17438726989564,0,0,1,0,0,100,NA,8,10,10,10,8,0,1,0.26
4457943,851,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","Townhouse","Private room",2,1,1,1,"Real Bed",4.45434729625351,1,1,2,0,0,100,10,10,10,10,9,10,1,0,2.02
9865550,1661,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",4,1,1,1,"Futon",4.31748811353631,1,1,1,0,1.94591014905531,100,10,8,10,10,8,10,0,0,0.12
4838985,1984,0,1,1,0,0.693647055601596,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",6,1,3,2,"Real Bed",5.54126354515843,0,1,1,0,0.693147180559945,90,9,8,10,10,8,9,0,0,0.36
197972,1968,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","House","Entire home/apt",3,1,1,1,"Real Bed",4.97673374242057,1,1,2,20,0.693147180559945,96,10,10,10,10,10,10,1,0,3.86
10749312,346,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","House","Entire home/apt",5,1.5,3,4,"Real Bed",5.29330482472449,0,1,1,0,1.94591014905531,100,10,10,10,9,9,10,0,0,0.89
1115394,1984,0,1,1,0,0.693647055601596,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.51085950651685,0,0,2,0,0.693147180559945,96,10,10,10,10,9,9,0,1,4.73
5702292,884,1,0,1,0,1.3865443298751,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",4.39444915467244,1,1,1,25,0,91,9,8,9,9,10,9,1,0,1.25
4015972,992,1,1,0,1,1.3865443298751,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Pull-out Sofa",4.0943445622221,1,1,1,20,0,96,10,9,10,10,9,10,0,0,3.85
2295530,1069,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","House","Private room",3,1,1,2,"Real Bed",4.59511985013459,0,0,1,22,0.693147180559945,99,10,10,10,10,10,10,1,0,4.19
5882411,892,1,1,1,1,1.09894556645823,1,"Jamaica Plain","Boston","Condominium","Private room",1,1,1,1,"Real Bed",4.47733681447821,0,0,2,0,3.3322045101752,96,10,10,10,10,9,10,0,1,6.79
6914622,562,1,0,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","House","Entire home/apt",2,1,1,1,"Real Bed",5.41610040220442,1,1,2,0,0.693147180559945,100,10,10,10,10,10,10,0,0,0.5
13697486,500,1,1,1,0,0.000999500333083423,0,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",3.91202300542815,1,1,1,0,0,70,7,6,10,9,9,7,1,1,1.13
14254537,1069,0,0,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Condominium","Entire home/apt",3,2,1,1,"Real Bed",5.41610040220442,1,1,2,20,0.693147180559945,100,9,10,10,10,9,10,0,1,2
13041752,231,1,1,1,0,0.693647055601596,1,"Jamaica Plain","Boston","Townhouse","Private room",1,1,1,1,"Futon",3.87120101090789,0,0,1,0,1.09861228866811,96,9,10,10,10,9,10,0,0,3.33
4538423,933,0,0,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",3.61091791264422,0,1,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
1885386,1328,1,1,1,0,1.60963789243677,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",4.44265125649032,1,1,2,25,1.09861228866811,95,10,10,10,10,10,10,0,1,3.93
115936,2307,1,1,0,0,1.60963789243677,0,"Jamaica Plain","Boston","Apartment","Entire home/apt",12,1,4,1,"Real Bed",6.26339826259162,1,1,1,0,1.09861228866811,70,7,8,8,8,9,7,0,0,0.13
8275122,997,1,1,1,0,0.000999500333083423,0,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.60517018598809,0,0,1,0,0,100,10,10,10,10,10,10,0,1,0.43
2798787,1017,1,1,0,1,0.000999500333083423,1,"Jamaica Plain","Jamaica Plain","House","Private room",2,1.5,1,1,"Real Bed",4.31748811353631,1,1,2,40,0,98,10,10,10,10,9,10,0,1,3.34
9110588,433,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",3.2188758248682,0,0,1,20,0,80,8,6,9,9,8,8,1,1,0.19
2950175,1793,1,1,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Private room",1,1,1,1,"Real Bed",3.91202300542815,1,0,1,0,0.693147180559945,98,10,10,10,10,9,10,0,1,0.42
5293067,884,1,0,1,0,1.3865443298751,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",3.89182029811063,1,1,1,20,0,85,9,7,10,10,9,9,1,0,1.24
13829133,455,1,1,1,0,0.693647055601596,1,"Jamaica Plain","Jamaica plain","House","Private room",4,1,1,3,"Real Bed",4.8283137373023,1,1,2,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
14161407,1390,0,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Condominium","Entire home/apt",4,1,2,2,"Real Bed",5.19295685089021,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
11912139,992,1,1,0,1,1.3865443298751,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.0943445622221,1,1,1,20,0,96,10,9,10,10,10,10,0,0,2.01
2933661,1077,1,1,0,0,2.07956653386799,1,"Jamaica Plain","Boston","Apartment","Private room",2,1,1,1,"Futon",4.44265125649032,1,1,2,30,0.693147180559945,82,9,8,9,9,8,8,0,1,0.55
1803138,1456,0,0,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Private room",2,1.5,1,1,"Real Bed",4.44265125649032,0,1,2,25,0.693147180559945,96,10,9,10,10,9,9,0,1,2.02
11397952,404,1,1,1,1,0.000999500333083423,1,"Jamaica Plain","Boston","House","Private room",2,1,1,1,"Real Bed",4.15888308335967,0,1,1,10,0,97,10,10,10,10,10,10,0,0,3.66
50032,2307,1,1,0,0,1.60963789243677,0,"Jamaica Plain","Boston","Apartment","Entire home/apt",12,2,4,5,"Real Bed",6.58617165485467,1,1,1,0,1.09861228866811,96,9,9,9,9,10,9,0,0,0.26
6390634,1644,1,1,1,1,0.693647055601596,1,"Jamaica Plain","Boston","Condominium","Private room",2,1.5,1,1,"Real Bed",4.31748811353631,0,1,1,10,1.09861228866811,100,10,10,10,10,10,10,0,1,2.57
6291807,942,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",4.77912349311153,0,0,1,0,2.63905732961526,100,10,9,10,10,10,9,0,0,0.15
1949996,1205,1,1,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",4,1,1,2,"Real Bed",4.70048036579242,0,0,2,15,0.693147180559945,97,10,10,10,10,10,9,0,1,0.7
8634599,460,1,1,0,0,1.3865443298751,0,"Jamaica Plain","Boston","House","Entire home/apt",2,1,1,1,"Real Bed",5.18738580584075,0,0,2,45,0.693147180559945,83,8,9,9,9,10,8,0,1,1.33
11370704,1912,1,1,1,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",6,2,2,2,"Real Bed",5.16478597392351,1,1,4,10,0.693147180559945,90,10,7,10,10,9,9,0,1,0.35
1704090,1414,1,1,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.8283137373023,1,1,2,20,1.79175946922805,91,9,10,10,10,9,9,0,1,1.87
1187188,1710,1,1,0,0,0.000999500333083423,1,"Jamaica Plain","Boston","Loft","Entire home/apt",4,1,2,4,"Real Bed",5.39362754635236,1,1,4,60,1.09861228866811,96,10,9,10,10,10,9,0,1,0.59
903598,2732,1,0,0,0,6.3243607544944,1,"Mission Hill","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.70044357339069,0,1,1,0,3.40119738166216,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
9903,2732,1,0,0,0,6.3243607544944,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.51745289646471,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
14444280,295,1,1,0,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.74493212836325,0,0,1,0,2.30258509299405,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12379725,900,1,1,0,0,3.04457005563729,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.47646355193151,0,1,1,5,0.693147180559945,90,10,10,10,9,9,10,0,1,0.83
7225376,544,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,1.5,1,1,"Real Bed",4.31748811353631,0,0,1,0,0,64,8,5,9,10,9,8,0,1,0.35
5660081,1969,0,1,0,0,1.09894556645823,1,"Mission Hill","Roxbury Crossing","Loft","Private room",2,1,1,1,"Airbed",3.40119738166216,0,1,1,0,0,100,10,10,10,10,10,10,0,1,0.3
13968660,241,1,1,0,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Real Bed",3.80666248977032,1,1,1,25,2.99573227355399,100,10,10,10,10,10,10,0,0,1
1426711,1258,1,1,1,0,1.09894556645823,1,"Mission Hill","Boston","Condominium","Private room",5,1,1,5,"Real Bed",5.07517381523383,1,1,4,20,1.09861228866811,83,8,8,8,8,9,8,0,1,0.35
5510597,914,0,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",2,2,1,1,"Real Bed",4.12713438504509,0,1,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
12849985,243,0,0,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Real Bed",6.77078942390898,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12320063,267,0,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",1,2,1,1,"Real Bed",4.00733318523247,0,1,2,15,0,93,9,9,10,10,10,9,0,0,0.88
4823089,880,1,0,1,0,1.09894556645823,1,"Mission Hill","Boston","Apartment","Private room",4,2,1,2,"Real Bed",4.36944785246702,0,1,1,59,1.09861228866811,90,10,8,10,10,9,9,0,0,1.53
7871576,506,1,1,1,0,0.000999500333083423,0,"Mission Hill","ROXBURY CROSSING","Apartment","Private room",1,1,1,1,"Real Bed",4.0943445622221,0,0,1,20,0,91.91666667,NA,NA,NA,10,10,NA,0,1,0.16
5904992,735,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,2,1,1,"Real Bed",4.36944785246702,0,0,1,0,0,92,10,9,9,9,9,9,0,0,0.31
5222368,1835,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","House","Private room",1,1,1,1,"Real Bed",4.31748811353631,1,0,1,10,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
66288,2203,1,1,1,0,1.94605299599506,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.31748811353631,0,0,1,0,0,78,8,7,9,9,9,8,1,1,5.87
11313921,319,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","House","Private room",1,1,1,1,"Real Bed",3.40119738166216,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
6629929,2573,1,0,1,0,0.000999500333083423,1,"Mission Hill","Roxbury Crossing","Apartment","Private room",2,1,1,1,"Real Bed",4.65396035015752,0,0,1,35,0.693147180559945,93,9,9,10,10,9,9,0,1,1.69
12074204,279,0,0,0,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Shared room",1,1,1,1,"Real Bed",3.29583686600433,0,0,1,0,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,1,0.25
4160585,2311,1,1,0,1,0.000999500333083423,0,"Mission Hill","Mission Hill, Boston","House","Private room",1,1,1,1,"Real Bed",4.44265125649032,0,1,1,0,0.693147180559945,99,10,10,10,10,9,10,0,1,1.44
13391024,2084,1,1,1,0,1.09894556645823,1,"Mission Hill","Boston","House","Private room",2,1,1,1,"Real Bed",4.70048036579242,0,0,1,10,0.693147180559945,98,10,10,10,10,9,9,1,1,3.29
195515,2732,1,0,0,0,6.3243607544944,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.29330482472449,0,1,1,0,3.40119738166216,87,8,10,6,10,10,8,0,0,0.02
13565466,199,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",2,1,1,2,"Real Bed",3.80666248977032,0,1,1,0,1.94591014905531,80,10,10,10,10,10,8,0,1,1
130552,2732,1,0,0,0,6.3243607544944,1,"Mission Hill","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.59471137960184,0,1,1,0,3.40119738166216,96,10,10,10,10,9,8,0,0,0.05
5832127,1553,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,2,1,1,"Real Bed",4.23410650459726,0,1,1,10,0,75,9,8,8,8,9,7,0,1,0.52
9710999,585,1,1,1,0,0.693647055601596,0,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.31748811353631,0,0,1,0,1.6094379124341,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12517081,746,0,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","House","Private room",2,1.5,1,1,"Real Bed",3.80666248977032,1,1,1,10,1.09861228866811,85,9,8,10,10,9,9,0,1,1.03
13531200,2084,1,1,1,0,1.09894556645823,1,"Mission Hill","Roxbury Crossing","House","Private room",1,1,1,1,"Real Bed",4.24849524204936,0,0,1,0,1.09861228866811,100,10,10,10,10,10,10,1,1,3
11861063,291,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","House","Private room",3,1,1,2,"Real Bed",4.24849524204936,0,1,2,10,0,86,10,8,9,9,9,9,0,1,2.1
12089399,643,1,1,0,0,6.61874031862981,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.12989871492307,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
5453775,1450,1,1,0,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",5,2,1,3,"Real Bed",4.59511985013459,0,1,1,39,1.38629436111989,83,9,7,10,10,9,8,0,0,0.79
12497846,258,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.49980967033027,0,1,1,15,0.693147180559945,84,9,7,8,8,10,9,0,1,1.9
14137262,266,1,1,1,0,1.3865443298751,1,"Mission Hill","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.38202663467388,1,1,1,20,0,93,10,10,9,9,8,10,1,0,6.75
5526487,670,1,1,0,0,1.09894556645823,1,"Mission Hill","Boston","Apartment","Entire home/apt",6,2,3,3,"Real Bed",5.61677109766657,0,1,2,5,1.09861228866811,95,10,10,10,10,8,10,0,0,1.83
14398508,155,1,1,1,0,0.693647055601596,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.26267987704132,1,1,1,0,0,80,8,6,6,8,6,6,0,1,1
1373520,1922,1,1,1,0,0.693647055601596,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.8283137373023,0,1,1,0,0,92,10,9,10,10,9,9,0,0,1.93
6387077,632,1,1,1,0,0.693647055601596,0,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,0,1,"Real Bed",4.9416424226093,1,1,1,0,1.6094379124341,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
13037372,1195,1,0,0,0,0.693647055601596,1,"Mission Hill","Boston","Apartment","Shared room",2,1,1,2,"Real Bed",3.95124371858143,0,0,1,25,1.94591014905531,95,10,9,10,10,10,9,0,1,3.62
1471308,1258,1,1,1,0,1.09894556645823,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.24849524204936,1,1,2,0,0.693147180559945,79,9,8,9,9,9,8,0,1,1.93
13521713,935,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.33753807970132,0,1,2,35,0,88,10,10,9,9,10,8,1,1,2.63
848152,1922,1,1,1,0,0.693647055601596,1,"Mission Hill","Boston","Apartment","Entire home/apt",7,1,2,3,"Real Bed",5.98896141688986,0,1,4,0,0.693147180559945,84,9,8,9,9,7,8,0,0,0.73
7008455,992,0,0,1,0,0.693647055601596,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",4.60517018598809,0,1,1,0,1.09861228866811,93,9,9,9,9,9,9,0,1,0.23
11006149,334,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Entire home/apt",1,2,1,1,"Real Bed",4.07753744390572,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
12102482,643,1,1,0,0,6.61874031862981,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.12989871492307,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
6744795,643,1,1,0,0,6.61874031862981,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.12989871492307,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
3659917,1472,1,1,1,1,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Futon",4.31748811353631,0,1,1,40,0.693147180559945,95,9,10,10,10,9,9,0,0,1.63
14854671,266,1,1,1,0,1.3865443298751,1,"Mission Hill","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.60517018598809,1,1,1,20,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
1092093,2720,1,1,1,0,2.4849899796493,0,"Mission Hill","Boston","Apartment","Entire home/apt",3,2,1,1,"Real Bed",4.74493212836325,1,1,0,0,1.6094379124341,89,9,9,9,9,10,9,0,0,0.23
10051003,900,1,1,0,0,3.04457005563729,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",4.17438726989564,0,0,1,0,0.693147180559945,60,8,10,7,5,9,7,0,1,0.36
11219568,880,1,0,1,0,1.09894556645823,1,"Mission Hill","Boston","Apartment","Entire home/apt",12,2,4,7,"Real Bed",5.85507192220243,0,1,8,49,2.70805020110221,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
1471373,1258,1,1,1,0,1.09894556645823,1,"Mission Hill","Boston","Apartment","Private room",3,1,1,3,"Airbed",4.31748811353631,1,1,2,20,0.693147180559945,82,8,8,9,8,9,8,0,1,1.95
13888974,178,0,0,1,0,0.000999500333083423,0,"Mission Hill","Boston","House","Shared room",1,2.5,1,4,"Real Bed",3.55534806148941,0,0,1,0,2.70805020110221,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
9428208,1315,1,1,1,0,0.000999500333083423,1,"Mission Hill","ROXBURY CROSSING","Apartment","Entire home/apt",5,1,5,4,"Real Bed",4.60517018598809,0,0,1,0,1.6094379124341,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
13233250,900,1,1,0,0,3.04457005563729,1,"Mission Hill","Roxbury Crossing","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.29330482472449,0,0,1,0,0.693147180559945,90,10,10,10,9,9,10,0,1,2.89
9710673,585,1,1,1,0,0.693647055601596,0,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.31748811353631,0,0,1,0,1.6094379124341,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
8973362,441,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Entire home/apt",4,1,2,2,"Real Bed",5.07517381523383,0,0,1,0,0.693147180559945,93,9,10,10,10,9,10,0,0,0.29
10153739,643,1,1,0,0,6.61874031862981,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.85507192220243,0,1,1,0,1.09861228866811,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
2754149,999,0,0,0,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.17438726989564,0,1,1,0,0.693147180559945,96,10,10,10,10,9,10,0,1,1.73
12707324,250,0,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Real Bed",3.71357206670431,1,0,1,0,0,100,9,8,10,10,10,9,0,1,0.75
14442333,565,1,1,0,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,2,"Real Bed",4.38202663467388,0,1,2,25,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
9824155,393,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",3.89182029811063,0,1,2,50,0,85,9,8,9,9,8,8,0,1,2.33
13624971,195,0,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",1,2.5,1,1,"Real Bed",3.55534806148941,0,0,1,0,2.99573227355399,80,10,4,10,8,10,8,0,1,1
9626892,893,1,1,0,0,0.000999500333083423,1,"Mission Hill","Boston","Townhouse","Private room",2,1,1,1,"Real Bed",4.27666611901606,0,1,1,20,0,100,9,9,10,9,9,9,0,1,0.45
7562235,1071,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.49980967033027,0,1,1,25,0.693147180559945,80,8,7,10,10,10,7,0,0,0.23
10478553,1154,0,1,1,0,0.000999500333083423,1,"Mission Hill","Roxbury Crossing","Apartment","Private room",2,1,1,1,"Real Bed",4.60517018598809,1,1,1,0,1.6094379124341,100,10,9,10,10,10,8,0,0,0.8
14854164,266,1,1,1,0,1.3865443298751,1,"Mission Hill","Boston","Condominium","Private room",2,1,1,1,"Real Bed",4.49980967033027,1,1,1,20,0.693147180559945,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
14196983,860,0,0,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,2,3,"Real Bed",4.48863636973214,0,0,1,0,1.94591014905531,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
6611126,582,1,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Apartment","Private room",1,2,1,1,"Real Bed",4.17438726989564,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,0,1.970908448
5267396,1411,1,1,0,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Entire home/apt",2,1,1,1,"Real Bed",5.13579843705026,1,1,1,18,0,91,9,10,10,10,8,9,0,0,3.86
8184662,643,1,1,0,0,6.61874031862981,1,"Mission Hill","Boston","Apartment","Entire home/apt",3,1,1,1,"Real Bed",5.12989871492307,0,1,1,0,1.6094379124341,40,6,4,8,4,10,2,0,0,0.22
12264207,270,1,1,1,0,1.60963789243677,0,"Mission Hill","Boston","Apartment","Entire home/apt",5,1,2,4,"Real Bed",5.01063529409626,0,1,1,0,1.6094379124341,86,9,9,9,9,9,9,1,1,2.14
14685769,133,1,1,1,0,0.693647055601596,0,"Mission Hill","Roxbury Crossing","House","Private room",1,1,1,1,"Real Bed",3.91202300542815,0,0,1,0,2.30258509299405,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
14867747,164,1,1,0,0,0.000999500333083423,0,"Mission Hill","Roxbury Crossing","Apartment","Shared room",1,1,1,1,"Real Bed",2.99573227355399,0,0,1,0,0,91.91666667,NA,NA,NA,10,10,NA,0,1,1.970908448
13081347,501,1,1,1,0,1.09894556645823,0,"Mission Hill","Boston","Apartment","Private room",1,1,1,1,"Real Bed",4.02535169073515,0,0,1,0,0,87,10,9,9,10,9,9,0,1,0.94
6118583,620,0,1,1,0,0.000999500333083423,0,"Mission Hill","Boston","Loft","Entire home/apt",3,1,1,2,"Real Bed",4.9416424226093,1,1,2,120,1.38629436111989,100,10,10,10,10,10,9,0,0,0.6
6990023,811,1,1,1,0,0.000999500333083423,1,"Mission Hill","Boston","Apartment","Private room",2,1,1,1,"Real Bed",4.47733681447821,0,1,1,20,0,95,10,10,10,10,9,9,0,0,1.38
